"3373";"Infrastructuur en Waterstaat";"RWS";"Middenmanager schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;136,436;136,381;134,393;135,393;138,368
"3374";"Infrastructuur en Waterstaat";"RWS";"Middenmanager schaal 14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,491;85,658;85,922;82,922;85,866
"3375";"Infrastructuur en Waterstaat";"RWS";"Middenmanager schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,056;4,056;4,056;3,056;3,056
"3376";"Infrastructuur en Waterstaat";"RWS";"Onderst. Medew. Toezicht/Med. Toez. S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3377";"Infrastructuur en Waterstaat";"RWS";"Onderst. Medew. Toezicht/Med. Toez. S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,667;1,667;1,667;1,667;1,778
"3378";"Infrastructuur en Waterstaat";"RWS";"Operationeel Manager schaal 09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,223;7,223;6,556;6,556;5,556
"3379";"Infrastructuur en Waterstaat";"RWS";"Operationeel Manager schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65,185;68,185;69,185;67,852;68,141
"3380";"Infrastructuur en Waterstaat";"RWS";"Operationeel Manager schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,167;5,167;5,167;5,167;5,167
"3381";"Infrastructuur en Waterstaat";"RWS";"Operationeel Manager schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"3382";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmadirecteur S16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,724;15,724;16,835
"3383";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmadirecteur S17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3
"3384";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmadirecteur schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA
"3385";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmadirecteur schaal 16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,112;14,668;NA;1,111;NA
"3386";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmadirecteur schaal 17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;NA;NA;NA
"3387";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager S12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;289,028;295,996;305,957
"3388";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager S13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;201,036;201,036;209,692
"3389";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager S14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81,571;80,404;82,237
"3390";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager S15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;39,583;41,694;42,694
"3391";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;181,036;178,98;NA;NA;1
"3392";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager schaal 14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,226;81,571;1;1;1
"3393";"Infrastructuur en Waterstaat";"RWS";"Project-/Programmamanager schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40,333;39,583;1;NA;NA
"3394";"Infrastructuur en Waterstaat";"RWS";"Projectleider S10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;5
"3395";"Infrastructuur en Waterstaat";"RWS";"Projectleider S11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,833;191,349;191,909;203,755
"3396";"Infrastructuur en Waterstaat";"RWS";"Projectleider schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;186,725;179,961;3;3;1
"3397";"Infrastructuur en Waterstaat";"RWS";"Projectleider schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;275,92;285,836;NA;1;NA
"3398";"Infrastructuur en Waterstaat";"RWS";"Projectleider schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,889;11,889;1;1;NA
"3399";"Infrastructuur en Waterstaat";"RWS";"Senior Adviseur Bedrijfsvoering schaal11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,722;14,722;15,5;14,5;15,861
"3400";"Infrastructuur en Waterstaat";"RWS";"Senior Adviseur Bedrijfsvoering schaal12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;198,136;199,08;199,892;202,531;200,228
"3401";"Infrastructuur en Waterstaat";"RWS";"Senior Adviseur Bedrijfsvoering schaal13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60,777;61,777;57,694;58,25;59,083
"3402";"Infrastructuur en Waterstaat";"RWS";"Strategisch Adviseur schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,456;10,456;11,456;12,456;12,05
"3403";"Infrastructuur en Waterstaat";"RWS";"Strategisch Adviseur schaal 16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,764;3,764;4,764;4,764;4,764
"3404";"Infrastructuur en Waterstaat";"RWS";"Topmanager schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,888;19,688;20,688;23,688;21,944
"3405";"Infrastructuur en Waterstaat";"RWS";"Topmanager schaal 16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,502;29,502;29,446;30,335;31,279
"3406";"Infrastructuur en Waterstaat";"RWS";"Topmanager schaal 17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,334;15,334;16,334;16,334;16,334
"3407";"Infrastructuur en Waterstaat";"RWS";"Topmanager schaal 18";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1
"3408";"Justitie en Veiligheid";"APG";"(Senior) Adviseur schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,778;3;3;4,944;NA
"3409";"Justitie en Veiligheid";"APG";"(Senior) Adviseur schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,833;3,833;5,833;NA
"3410";"Justitie en Veiligheid";"APG";"(Senior) Adviseur schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,195;27,139;28,972;29,138;NA
"3411";"Justitie en Veiligheid";"APG";"(Senior) Beleidsmedewerker schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,778;NA
"3412";"Justitie en Veiligheid";"APG";"(Senior) Beleidsmedewerker schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA
"3413";"Justitie en Veiligheid";"APG";"Adviseur Bedrijfsvoering schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,389;8,389;8,556;7,667;NA
"3414";"Justitie en Veiligheid";"APG";"Coördinerend Beleidsmedewerker schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,778;1,778;1,778;1,778;NA
"3415";"Justitie en Veiligheid";"APG";"geen FGR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,833;1,833;0,833;0,833;NA
"3416";"Justitie en Veiligheid";"APG";"Inspecteur/Medewerker Toezicht schaal 09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,889;5,944;9,833;9,944;NA
"3417";"Justitie en Veiligheid";"APG";"Inspecteur/Medewerker Toezicht schaal 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA
"3418";"Justitie en Veiligheid";"APG";"Inspecteur/Medewerker Toezicht schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,861;11,82;12,153;10,903;NA
"3419";"Justitie en Veiligheid";"APG";"Managementondersteuner schaal 08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,667;2,667;2,667;1,778;NA
"3420";"Justitie en Veiligheid";"APG";"Managementondersteuner schaal 09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA
"3421";"Justitie en Veiligheid";"APG";"Manager S13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
"3422";"Justitie en Veiligheid";"APG";"Manager S14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,722;NA
"3423";"Justitie en Veiligheid";"APG";"Medewerker Administratie schaal 06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA
"3424";"Justitie en Veiligheid";"APG";"Medewerker Administratie schaal 08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,667;3,667;3,667;3,667;NA
"3425";"Justitie en Veiligheid";"APG";"Medewerker Advisering schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,889;1,889;1,889;1,889;NA
"3426";"Justitie en Veiligheid";"APG";"Medewerker Behandelen en Ontwikkelen S11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,889;2,889;1,889;1,889;NA
"3427";"Justitie en Veiligheid";"APG";"Medewerker ICT/Techniek/Inf.beh./DIV S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;NA
"3428";"Justitie en Veiligheid";"APG";"Middenmanager schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA
"3429";"Justitie en Veiligheid";"APG";"Middenmanager schaal 14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,833;7,722;8,722;NA;NA
"3430";"Justitie en Veiligheid";"APG";"Project-/Programmamanager S14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
"3431";"Justitie en Veiligheid";"APG";"Project-/Programmamanager schaal 14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA
"3432";"Justitie en Veiligheid";"APG";"Senior Adviseur Bedrijfsvoering schaal11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;0,889;NA
"3433";"Justitie en Veiligheid";"APG";"Senior Adviseur Bedrijfsvoering schaal12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA
"3434";"Justitie en Veiligheid";"APG";"Senior Adviseur Bedrijfsvoering schaal13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
"3435";"Justitie en Veiligheid";"APG";"Senior Inspecteur schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2,806;9,639;10,75;NA
"3436";"Justitie en Veiligheid";"APG";"Senior Inspecteur schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,778;3,944;9,733;NA
"3437";"Justitie en Veiligheid";"APG";"Senior Inspecteur schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,165;28,651;29,595;27,695;NA
"3438";"Justitie en Veiligheid";"APG";"Topmanager S16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,056;NA
"3439";"Justitie en Veiligheid";"APG";"Topmanager S17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
"3440";"Justitie en Veiligheid";"APG";"Topmanager schaal 16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,056;4,056;4,056;NA;NA
"3441";"Justitie en Veiligheid";"APG";"Topmanager schaal 17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA
"3442";"Justitie en Veiligheid";"CJIB";"(Senior) Adviseur schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;5;5;4,889
"3443";"Justitie en Veiligheid";"CJIB";"(Senior) Adviseur schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA
"3444";"Justitie en Veiligheid";"CJIB";"(Senior) Beleidsmedewerker schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3445";"Justitie en Veiligheid";"CJIB";"(Senior) Beleidsmedewerker schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;12,889;12;12;15,833
"3446";"Justitie en Veiligheid";"CJIB";"Adviseur Bedrijfsvoering schaal 08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,889;2,889;2,889;2,889;1,889
"3447";"Justitie en Veiligheid";"CJIB";"Adviseur Bedrijfsvoering schaal 09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,749;18,527;19,305;16,583;17,472
"3448";"Justitie en Veiligheid";"CJIB";"Adviseur Bedrijfsvoering schaal 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40,335;40,446;37,779;36,779;40,446
"3449";"Justitie en Veiligheid";"CJIB";"Adviseur Bedrijfsvoering schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,722;12,722;14,722;15,5;14,111
"3450";"Justitie en Veiligheid";"CJIB";"Coördinerend/Specialistisch Adviseur S13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3451";"Justitie en Veiligheid";"CJIB";"Coördinerend/Specialistisch Adviseur S14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,111;1,111;1,111;1,111;NA
"3452";"Justitie en Veiligheid";"CJIB";"Coördinerend/Specialistisch Adviseur S15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,111;3,111;3,111;3,111;3,111
"3453";"Justitie en Veiligheid";"CJIB";"Deelprojectleider schaal 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,056;4,056;4,056;4,056;NA
"3454";"Justitie en Veiligheid";"CJIB";"Expert Informatievoorziening schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;7,889;7,889;6,889
"3455";"Justitie en Veiligheid";"CJIB";"geen FGR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,333;0,333;0,333;0,333;17,947
"3456";"Justitie en Veiligheid";"CJIB";"Managementondersteuner schaal 06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,835;10,835;9,612;9,723;10,39
"3457";"Justitie en Veiligheid";"CJIB";"Managementondersteuner schaal 07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,61;4,61;6,055;6,055;5,388
"3458";"Justitie en Veiligheid";"CJIB";"Managementondersteuner schaal 08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,972;3,333;4;4;3,778
"3459";"Justitie en Veiligheid";"CJIB";"Manager S12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,111
"3460";"Justitie en Veiligheid";"CJIB";"Manager S15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6
"3461";"Justitie en Veiligheid";"CJIB";"Medewerker Administratie schaal 06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,112;1;2,5;2,5;2,5
"3462";"Justitie en Veiligheid";"CJIB";"Medewerker Administratie schaal 07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,334;13,668;13,668;13,446;14,446
"3463";"Justitie en Veiligheid";"CJIB";"Medewerker Advisering schaal 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3464";"Justitie en Veiligheid";"CJIB";"Medewerker Advisering schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,445;11,556;12,556;12,556;12,5
"3465";"Justitie en Veiligheid";"CJIB";"Medewerker Behandelen en Ontwikkelen S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;1,889
"3466";"Justitie en Veiligheid";"CJIB";"Medewerker Behandelen en Ontwikkelen S09";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65,529;39,863;38,891;36,78;36,252
"3467";"Justitie en Veiligheid";"CJIB";"Medewerker Behandelen en Ontwikkelen S10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103,892;106,003;103,059;108,336;102,169
"3468";"Justitie en Veiligheid";"CJIB";"Medewerker Behandelen en Ontwikkelen S11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44,221;44,221;35,527;35,805;38,777
"3469";"Justitie en Veiligheid";"CJIB";"Medewerker Communicatie schaal 08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,611;3,611;4,611;4,611;4,5
"3470";"Justitie en Veiligheid";"CJIB";"Medewerker Facilitair Management S04";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,722;2,722;2,722;2,722;1,889
"3471";"Justitie en Veiligheid";"CJIB";"Medewerker Facilitair Management S06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,585;5,585;4,585;4,585;5,668
"3472";"Justitie en Veiligheid";"CJIB";"Medewerker Facilitair Management S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3473";"Justitie en Veiligheid";"CJIB";"Medewerker ICT/Techniek/Inf.beh./DIV S05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,042;13,028;13,028;10,361;9,528
"3474";"Justitie en Veiligheid";"CJIB";"Medewerker ICT/Techniek/Inf.beh./DIV S06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,889;5,889;NA;NA;NA
"3475";"Justitie en Veiligheid";"CJIB";"Medewerker ICT/Techniek/Inf.beh./DIV S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;7,5;7,5;6,917
"3476";"Justitie en Veiligheid";"CJIB";"Medewerker ICT/Techniek/Inf.beh./DIV S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3477";"Justitie en Veiligheid";"CJIB";"Medewerker Vervoer S04";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3478";"Justitie en Veiligheid";"CJIB";"Medewerker Verwerken en Behandelen S04";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444;0,444;0,444;0,444;0,444
"3479";"Justitie en Veiligheid";"CJIB";"Medewerker Verwerken en Behandelen S05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34,988;35,988;35,988;39,489;38,6
"3480";"Justitie en Veiligheid";"CJIB";"Medewerker Verwerken en Behandelen S06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,322;91,335;97,988;98,71;98,055
"3481";"Justitie en Veiligheid";"CJIB";"Medewerker Verwerken en Behandelen S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;219,111;218,973;218,057;218,154;211,362
"3482";"Justitie en Veiligheid";"CJIB";"Medewerker Verwerken en Behandelen S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,166;18,166;18,055;18,944;22,889
"3483";"Justitie en Veiligheid";"CJIB";"Middenmanager schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;6;6;NA
"3484";"Justitie en Veiligheid";"CJIB";"Operationeel Manager schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,416;23,416;22,527;23,527;23,36
"3485";"Justitie en Veiligheid";"CJIB";"Operationeel Manager schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,111;19,111;19,111;18,111;NA
"3486";"Justitie en Veiligheid";"CJIB";"Project-/Programmadirecteur schaal 16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3487";"Justitie en Veiligheid";"CJIB";"Project-/Programmamanager S13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8
"3488";"Justitie en Veiligheid";"CJIB";"Project-/Programmamanager schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
"3489";"Justitie en Veiligheid";"CJIB";"Project-/Programmamanager schaal 14";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;NA
"3490";"Justitie en Veiligheid";"CJIB";"Project-/Programmamanager schaal 15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,111;2,111;2,111;1,111;2,111
"3491";"Justitie en Veiligheid";"CJIB";"Projectleider S10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,056
