1097;Sociale Zaken en Werkgelegenheid;Medewerker Facilitair Management S05;11,417;11,417;12,417;12,417;11,417;10,584;10,584;10,584;10,584;8,862;8,112;8,112;7,223;7,556;7,556;6,556;6,112;4,556;4,556;5,556;5,556;7,834;8,612;7,612;8,667
1098;Sociale Zaken en Werkgelegenheid;Medewerker Facilitair Management S06;1,861;1,861;1,861;1,861;0,861;1,639;1,639;1,639;1,639;1,639;1,639;1,639;1,639;1,528;1,528;1,528;1,528;1,528;1,528;1,528;3,528;3,528;2,528;3,528;3,528
1099;Sociale Zaken en Werkgelegenheid;Medewerker Facilitair Management S07;4,111;4,111;3,111;3,111;3,889;3,889;2,889;2,889;2,889;2,889;2,889;2,889;2,889;2,889;2,889;3,778;2,111;1,111;1,111;1,111;1,111;2,111;3,111;3,111;3,111
1100;Sociale Zaken en Werkgelegenheid;Medewerker Facilitair Management S08;2;1;2,889;2,889;2,889;2,889;3;3;3;3;3;3;3;3;3;4,445;3,778;3,778;4,778;4,778;4,778;4,778;4,778;5,778;4,778
1101;Sociale Zaken en Werkgelegenheid;Medewerker ICT/Techniek/Inf.beh./DIV S05;0,833;0,833;0,833;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1102;Sociale Zaken en Werkgelegenheid;Medewerker ICT/Techniek/Inf.beh./DIV S06;7,48;7,48;7,48;7,48;5,48;5,48;5,48;6,174;6,174;6,174;6,73;6,73;5,174;6,174;6,174;6,174;6,174;1,731;1,731;1,731;1,731;1,731;1,731;0,889;0,889
1103;Sociale Zaken en Werkgelegenheid;Medewerker ICT/Techniek/Inf.beh./DIV S07;7,417;7,417;7,417;8,306;5,528;5,528;5,528;5,528;5,528;5,528;5,528;4,528;4,528;4,528;4,417;4,417;5,417;NA;NA;NA;NA;NA;NA;NA;NA
1104;Sociale Zaken en Werkgelegenheid;Medewerker ICT/Techniek/Inf.beh./DIV S08;10,917;10,917;11,917;11,917;10,917;10,917;10,917;11,806;11,806;11,806;11,806;10,806;10,806;10,806;9,806;8,75;8,75;4,611;3,611;3,611;3,611;2,611;2,611;2,611;3,611
1105;Sociale Zaken en Werkgelegenheid;Medewerker Verwerken en Behandelen S05;NA;NA;NA;NA;0,667;0,667;0,889;1;NA;NA;5;5;4,167;4,167;4,167;2,667;2,667;2,667;2,667;2,667;NA;NA;NA;NA;NA
1106;Sociale Zaken en Werkgelegenheid;Medewerker Verwerken en Behandelen S06;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;3;5,667;5,667;5,667;6,667;6,667
1107;Sociale Zaken en Werkgelegenheid;Medewerker Verwerken en Behandelen S07;1;1;1;1;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;2,889;1;1;3;2;2;2;NA
1108;Sociale Zaken en Werkgelegenheid;Medewerker Verwerken en Behandelen S08;17,111;16,111;16,417;16,417;15,612;15,612;15,612;15,612;13,612;15,612;15,112;15,612;15,584;15,584;14,917;14,917;16,584;13,973;16,751;16,862;16,335;15,335;14,946;14,946;14,502
1109;Sociale Zaken en Werkgelegenheid;Middenmanager schaal 12;1,889;1,889;1,889;1,889;2;3;3;3;4;4;4;4;4;4;4;4;4;3;2;2;2;2;2;3;NA
1110;Sociale Zaken en Werkgelegenheid;Middenmanager schaal 13;41,335;42,335;43,335;43,335;44,335;45,279;43,279;43,279;44,335;44,224;48,224;50,224;51,168;50,112;51,112;49,973;48,029;50,012;45,956;45,889;45,889;42,722;41,722;40,778;NA
1111;Sociale Zaken en Werkgelegenheid;Middenmanager schaal 14;19,787;18,787;18,787;18,787;20,759;20,759;20,759;21,703;21,675;21,731;21,731;20,731;21,731;21,731;21,731;22,731;26,731;28,842;28,842;29,842;29,675;29,842;28,842;28,842;NA
1112;Sociale Zaken en Werkgelegenheid;Middenmanager schaal 15;55,443;54,554;56,582;58,638;58,86;57,749;60,526;57,694;58,917;56,917;54,861;54,722;56,722;57,666;59,666;57,666;57,499;57,499;48,499;45,388;45,583;46,36;47,416;44,527;NA
1113;Sociale Zaken en Werkgelegenheid;Middenmanager schaal 16;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;2;1;1;1;2;3,111;3,111;2,111;2,111;2,111;2,111;NA
1114;Sociale Zaken en Werkgelegenheid;Onderst. Medew. Toezicht/Med. Toez. S05;3,097;3,097;3,097;3,097;3,097;4,209;4,209;4,653;4,653;6,098;6,098;6,654;8,543;8,987;8,987;8,987;10,043;10,043;10,279;10,279;8,723;5,389;5,389;4,431;4,431
1115;Sociale Zaken en Werkgelegenheid;Onderst. Medew. Toezicht/Med. Toez. S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,583;0,583;1;1;1;NA;NA;NA;1;1;NA;0,694;NA;1
1116;Sociale Zaken en Werkgelegenheid;Onderst. Medew. Toezicht/Med. Toez. S07;27,891;26,891;26,891;27,891;29,502;29,502;28,78;29,725;31,614;31,725;30,696;30,113;29,127;27,961;27,503;27,503;25,766;24,877;25,099;24,155;24,044;26,35;27,794;29,128;25,447
1117;Sociale Zaken en Werkgelegenheid;Onderst. Medew. Toezicht/Med. Toez. S08;30,654;29,654;29,654;28,654;27,765;29,628;28,739;27,739;26,739;24,628;26,934;28,934;29,031;29,031;31,059;31,392;31,447;31,086;29,003;27,336;28,197;30,169;29,058;28,419;30,128
1118;Sociale Zaken en Werkgelegenheid;Onderzoeksmedewerker schaal 09;5,211;5,211;5,211;4,211;4,211;4,211;4,211;4,211;3,155;3,155;3,155;3,155;2,155;2,155;2,155;2,155;2,155;2,155;2,239;2,239;2,239;1,433;1,433;NA;NA
1119;Sociale Zaken en Werkgelegenheid;Onderzoeksmedewerker schaal 10;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,433;1,433
1120;Sociale Zaken en Werkgelegenheid;Operationeel Manager S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4
1121;Sociale Zaken en Werkgelegenheid;Operationeel Manager S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,667
1122;Sociale Zaken en Werkgelegenheid;Operationeel Manager schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3;5;5;5;6;7;6;6,889;6,889;6,889;4;4;NA
1123;Sociale Zaken en Werkgelegenheid;Operationeel Manager schaal 11;1,833;1,833;1,833;1,833;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;2,445;2,667;0,778;0,778;NA;NA;NA;15,667;19,667;NA
1124;Sociale Zaken en Werkgelegenheid;Operationeel Manager schaal 12;42,142;41,142;39,975;38,753;35,586;36,697;34,808;33,891;35,947;37,892;37,836;37,836;37,78;38,836;36,78;36,78;36,78;35,78;25,445;28,112;28,112;34,056;35,056;34,056;NA
1125;Sociale Zaken en Werkgelegenheid;Project-/Programmadirecteur schaal 16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA
1126;Sociale Zaken en Werkgelegenheid;Project-/Programmadirecteur schaal 17;NA;NA;NA;NA;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA
1127;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
1128;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
1129;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2,667
1130;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1
1131;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1
1132;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;NA
1133;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager schaal 14;1;1;1;1;1,667;2,667;2,667;3;3;3;3;4;3;2;NA;NA;NA;NA;1;1;1;1;1;NA;NA
1134;Sociale Zaken en Werkgelegenheid;Project-/Programmamanager schaal 15;2,889;2,889;2,889;1,889;1,889;1,889;1;2;1;1;1;1;NA;NA;NA;NA;1;1;1;1;3;1;1;NA;NA
1135;Sociale Zaken en Werkgelegenheid;Projectleider S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2
1136;Sociale Zaken en Werkgelegenheid;Projectleider schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3
1137;Sociale Zaken en Werkgelegenheid;Projectleider schaal 11;2;2;2;2;2;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;0,889;0,889;0,889;0,889;NA;NA;NA;2;2;NA
1138;Sociale Zaken en Werkgelegenheid;Projectleider schaal 12;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;1,722;0,833;0,833;NA;NA
1139;Sociale Zaken en Werkgelegenheid;Projectleider schaal 13;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1140;Sociale Zaken en Werkgelegenheid;Senior Adviseur Bedrijfsvoering schaal11;10,8;11,8;11,8;11,356;11,967;11,384;13,384;13,384;11,384;7,056;7,445;8,834;10,334;15,334;14,778;11,944;12,833;13,499;17,499;18,499;18,499;21,499;21,499;21,444;23,444
1141;Sociale Zaken en Werkgelegenheid;Senior Adviseur Bedrijfsvoering schaal12;53,917;51,917;48,861;48,389;53;51;50;49,111;50,111;57,111;57,111;53,222;57,999;59,749;60,749;61,055;65,499;65,11;67,944;65,861;65,555;68,917;72,723;73,695;78,915
1142;Sociale Zaken en Werkgelegenheid;Senior Adviseur Bedrijfsvoering schaal13;22,289;22,289;22,289;19,389;17,556;16,556;17,556;16,5;18,5;18,5;17,4;18,15;21,15;20,094;19,344;18,122;17,122;16,122;17,122;14,928;16,178;18,178;19,178;19,178;19,178
1143;Sociale Zaken en Werkgelegenheid;Senior Inspecteur schaal 11;82,128;81,017;76,961;78,016;80,086;79,197;82,086;87,058;84,946;85,224;85,46;81,293;81,21;81,154;81,098;81,987;78,931;76,931;77,932;73,876;80,89;87,418;87,974;89,863;104,321
1144;Sociale Zaken en Werkgelegenheid;Senior Inspecteur schaal 12;56,587;56,587;56,781;60,948;62,838;66,838;63,782;62,837;63,393;61,284;59,284;58,229;54,034;54,284;56,256;56,256;58,2;58,311;69,646;68,689;71,453;74,031;73,809;75,52;80,503
1145;Sociale Zaken en Werkgelegenheid;Senior Medew. Behandelen en Ontwikk. S12;23,584;23,695;23,695;23,5;26,111;24,111;23,111;24,167;21,945;21,945;21,834;22,945;21,945;23,722;19,833;19,833;18,583;17,639;17,639;18,695;19,056;20,056;25,056;25,056;20,945
1146;Sociale Zaken en Werkgelegenheid;Senior Medew. Behandelen en Ontwikk. S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,111
1147;Sociale Zaken en Werkgelegenheid;Senior Medew. Informatievoorziening S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
1148;Sociale Zaken en Werkgelegenheid;Strategisch Adviseur schaal 15;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2,889;2,889;2,889;3,889;3,889
1149;Sociale Zaken en Werkgelegenheid;Strategisch Adviseur schaal 16;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;1;1;1;1;1;1;1;1;1;1
1150;Sociale Zaken en Werkgelegenheid;Strategisch Inspecteur schaal 15;1;1;1;2,111;2,111;2,111;2;3;3;3;3;2;2;2;2;1;1;1;2;2;2;2;2;1;1
1151;Sociale Zaken en Werkgelegenheid;Topmanager S16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
1152;Sociale Zaken en Werkgelegenheid;Topmanager S17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,083
1153;Sociale Zaken en Werkgelegenheid;Topmanager schaal 15;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1154;Sociale Zaken en Werkgelegenheid;Topmanager schaal 16;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;NA
1155;Sociale Zaken en Werkgelegenheid;Topmanager schaal 17;21,389;21,389;21,445;20,389;20,5;20,5;18,5;19,333;20,333;20,333;20,333;20,333;22,333;22,333;20,277;18,277;18,277;18,277;18,333;21,111;23,083;22,083;22,083;22,083;NA
1156;Sociale Zaken en Werkgelegenheid;Topmanager schaal 18;1;1;1;1;1;NA;1;1;1;1;1;1;2,111;2,111;2,111;2,111;1,111;1,111;1,111;1,111;NA;NA;NA;NA;NA
1157;Sociale Zaken en Werkgelegenheid;Wetenschappelijk Medewerker schaal 11;1,833;1,833;0,833;0,833;0,833;0,833;0,833;1,333;1,833;1,833;2,833;2,833;1,833;1,833;1,833;1,833;1,833;1,833;3,722;3,722;3,722;3,722;3,556;3,778;3,667
1158;Sociale Zaken en Werkgelegenheid;Wetenschappelijk Medewerker schaal 12;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1,833;1,833;1,833
1159;Veiligheid en Justitie;(Inrichtings)beveiliger schaal 04;2328,684;2265,768;2232,745;2184,383;2076,025;2040,657;2103,49;2024,629;1979,949;1963,086;1933,942;1913,834;1889,444;1864,973;1853,316;1846,816;1847,78;1853,334;1836,582;1902,865;NA;NA;NA;NA;NA
1160;Veiligheid en Justitie;(Inrichtings)beveiliger schaal 05;1581,873;1606,51;1620,037;1627,704;1664,87;1684,704;1550,926;1542,668;1491,438;1478,744;1487,029;1466,669;1423,462;1401,419;1391,515;1374,742;1329,9;1310,733;1327,846;1311,153;NA;NA;NA;NA;NA
1161;Veiligheid en Justitie;(Inrichtings)beveiliger schaal 06;391,64;386,196;388,835;384,168;382,418;378,779;341,501;354,89;371,557;366,807;357,083;362,889;362,861;375,972;380,75;384,694;408,694;401,251;401,501;405,501;NA;NA;NA;NA;NA
1162;Veiligheid en Justitie;(Senior) Adviseur schaal 11;389,197;393,768;387,449;387,991;388,177;389,261;389,121;384,453;385,559;376,03;371,548;370,577;371,741;364,353;364,048;360,546;356,213;360,468;364,834;367,667;NA;NA;NA;NA;NA
1163;Veiligheid en Justitie;(Senior) Adviseur schaal 12;330,193;329,47;336,623;340,547;336,605;336,606;333,883;339,422;360,007;356,312;363,359;367,136;391,559;376,269;373,864;378,003;381,232;397,171;404,04;413,542;NA;NA;NA;NA;NA
1164;Veiligheid en Justitie;(Senior) Adviseur schaal 13;71,57;73,792;75,014;74,376;74,321;75,877;72,099;72,099;74,543;75,543;80,75;80,167;85,055;89,111;85;84,722;84,833;84,555;87,444;90,5;NA;NA;NA;NA;NA
1165;Veiligheid en Justitie;(Senior) Beleidsmedewerker schaal 11;104,55;106,495;107,606;108,412;103,64;105,64;105,251;104,584;98,751;101,529;96,585;97,834;112,166;116,305;116,139;119,194;109,994;118,049;123,438;128,327;NA;NA;NA;NA;NA
1166;Veiligheid en Justitie;(Senior) Beleidsmedewerker schaal 12;186,913;184,247;188,914;192,915;190,008;189,229;192,229;198,009;196,483;189,705;191,467;188,466;209,05;216,522;227,562;223,159;222,923;225,206;228,261;230,483;NA;NA;NA;NA;NA
1167;Veiligheid en Justitie;(Senior) Beleidsmedewerker schaal 13;51,674;52,062;52,006;49,339;48,118;47,507;47,507;49,396;50,341;50,185;48,313;51,869;57,036;57,091;58,091;58,174;58,369;62,202;63,313;61,369;NA;NA;NA;NA;NA
1168;Veiligheid en Justitie;Adviseur Bedrijfsvoering schaal 08;360,73;347,821;327,367;330,728;310,256;310,643;308,451;305,517;305,921;325,505;319,468;317,771;304,249;305,029;301,831;303,359;292,557;302,111;304,885;307,503;NA;NA;NA;NA;NA
1169;Veiligheid en Justitie;Adviseur Bedrijfsvoering schaal 09;531,028;523,597;555,542;561,525;540,955;538,802;523,255;514,589;520,685;539,422;529,656;529,155;486,971;487,963;493,783;494,342;490,533;489,726;489,188;496,439;NA;NA;NA;NA;NA
1170;Veiligheid en Justitie;Adviseur Bedrijfsvoering schaal 10;776,616;780,552;783,498;785,291;720,47;720,202;734,701;728,996;751,903;873,208;878,371;876,151;892,395;891,577;888,657;892,093;907,758;915,583;931,438;948,852;NA;NA;NA;NA;NA
1171;Veiligheid en Justitie;Adviseur Bedrijfsvoering schaal 11;415,962;406,999;411,026;410,86;384,012;398,114;399,864;404,641;397,196;455,31;471,338;483,516;470,992;472,769;465,537;461,636;468,637;465,021;457,109;454,091;NA;NA;NA;NA;NA
1172;Veiligheid en Justitie;Ass. Medew. Facilitair Management S01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,722;0,722;NA;NA;NA;NA;NA
1173;Veiligheid en Justitie;Assistent Medewerker Administratie S01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0,556;NA;NA;NA;NA;NA
1174;Veiligheid en Justitie;Assistent Medewerker Administratie S03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,723;10,096;10,208;11,36;1,694;NA;NA;NA;NA;NA
1175;Veiligheid en Justitie;Beleidsondersteuner schaal 08;8,945;7,945;7,945;6,945;8,834;6,945;6,723;6,723;5,723;5,723;4,723;4,917;7,639;7,639;8,528;8,445;6,556;6,611;6,611;6,944;NA;NA;NA;NA;NA
1176;Veiligheid en Justitie;Beleidsondersteuner schaal 09;16,003;17,003;17,892;17,114;17,669;16,669;16,669;15,669;15,669;13,669;13,669;11,669;14,613;13,057;12,157;11,157;13,657;14,657;14,713;13,713;NA;NA;NA;NA;NA
1177;Veiligheid en Justitie;Beleidsondersteuner schaal 10;18,342;17,231;18,231;18,231;18,389;17,389;18,389;17,778;16,778;16,667;14,667;14,667;14,667;14,556;16,456;15,345;14,567;15,678;16,678;17,678;NA;NA;NA;NA;NA
1178;Veiligheid en Justitie;Beleidsondersteuner schaal 11;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;NA;NA;NA;NA;NA
1179;Veiligheid en Justitie;Commissiesecretaris schaal 08;64,224;62,613;64,363;72,141;69,724;100,169;104,364;103,697;102,854;140,522;160,056;164,278;148,426;140,926;152,87;149,87;138,204;119,815;113,871;114,76;NA;NA;NA;NA;NA
1180;Veiligheid en Justitie;Commissiesecretaris schaal 09;144,476;150,533;145,823;146,989;142,654;138,265;135,349;132,682;131,793;136,626;137,932;140,043;144,848;144,932;138,488;144,599;147,515;152,776;158,11;164,68;NA;NA;NA;NA;NA
1181;Veiligheid en Justitie;Commissiesecretaris schaal 10;522,515;523,134;532,123;525,371;515,095;518,594;502,928;511,941;511,401;524,855;537,26;544,51;549,807;568,694;578,076;586,944;596,19;615,032;622,239;643,821;NA;NA;NA;NA;NA
1182;Veiligheid en Justitie;Commissiesecretaris schaal 11;129,549;129,41;129,521;129,16;126,492;121,603;116,595;111,206;111,743;112,349;113,305;110,083;108,171;106,243;103,23;102,384;98,314;100,98;101,047;101,269;NA;NA;NA;NA;NA
1183;Veiligheid en Justitie;Commissiesecretaris schaal 12;2,833;2,847;2,847;2,847;3,847;11,847;11,847;11,847;10,861;10,861;10,861;10,861;10,861;7,861;6,861;8,861;2,861;2,861;2,861;4,861;NA;NA;NA;NA;NA
1184;Veiligheid en Justitie;Commissiesecretaris schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA
1185;Veiligheid en Justitie;Coördinerend Beleidsmedewerker schaal 13;73,778;74,578;78,078;81,856;77,939;79,939;80,939;81,938;85,189;83,243;77,354;77,521;82,298;77,465;81,742;79,715;82,298;87,243;92,187;93,076;NA;NA;NA;NA;NA
1186;Veiligheid en Justitie;Coördinerend Beleidsmedewerker schaal 14;60,768;61,768;65,296;67,296;66,657;65,813;67,202;68,202;65,09;66,09;66,548;67,66;72,674;71,73;74,508;74,814;76,814;78,814;74,647;72,703;NA;NA;NA;NA;NA
1187;Veiligheid en Justitie;Coördinerend Beleidsmedewerker schaal 15;10,578;10,578;8,578;9,578;10,578;10,578;10,578;9,578;7,578;8,578;8,578;8,578;8,578;8,578;6,731;8,842;8,842;8,842;8,842;8,842;NA;NA;NA;NA;NA
1188;Veiligheid en Justitie;Coördinerend/Special. Adviseur Bedrv S13;43,106;46,261;45,789;44,011;47,817;46,039;50,039;46,928;46,039;44,289;46,278;46,278;47,222;46,278;43,556;45,056;42,111;45,75;43,834;44,773;NA;NA;NA;NA;NA
1189;Veiligheid en Justitie;Coördinerend/Special. Adviseur Bedrv S14;16,667;12,111;14,028;14,028;14,917;13,917;14,917;17,028;14,084;14,084;15,984;18,095;18,151;18,151;17,151;16,251;16,751;16,751;15,751;17,195;NA;NA;NA;NA;NA
1190;Veiligheid en Justitie;Coördinerend/Special. Adviseur Bedrv S15;6,445;3,334;3,334;3,445;2,778;2,111;2,111;2,111;2,111;2,111;2,111;1,111;1,111;1,111;1,111;1,333;1,333;1,333;1,333;1,333;NA;NA;NA;NA;NA
1191;Veiligheid en Justitie;Coördinerend/Specialist. Inspecteur S13;9,722;9,722;9,722;9,722;8,722;8,722;6,555;6,555;7,555;6,666;7,666;7,666;7,666;7,666;7,666;7,666;7,666;7,666;6,666;6,666;NA;NA;NA;NA;NA
1192;Veiligheid en Justitie;Coördinerend/Specialist. Inspecteur S14;7,875;7,875;7,875;7,875;7,875;7,986;10,153;10,153;10,153;10,153;10,153;11,153;10,153;10,153;10,153;10,153;10,778;9,778;9,778;9,778;NA;NA;NA;NA;NA
1193;Veiligheid en Justitie;Coördinerend/Specialistisch Adviseur S13;59,112;62,223;63,237;64,125;67,958;67,902;68,013;72,235;83,234;81,234;78,345;80,566;82,733;83,373;80,223;82,112;86,612;89,612;89,501;92,779;NA;NA;NA;NA;NA
1194;Veiligheid en Justitie;Coördinerend/Specialistisch Adviseur S14;31,915;30,888;30,888;32,054;34,999;36,193;37,581;36,581;39,193;41,193;43,137;43,658;55,791;61,735;61,346;61,402;60,992;59,992;60,892;62,536;NA;NA;NA;NA;NA
1195;Veiligheid en Justitie;Coördinerend/Specialistisch Adviseur S15;13,539;13,539;12,539;13,539;16,65;15,65;15,65;16,65;15,706;15,706;16,706;16,706;16,817;16,817;17,917;18;15,85;14,85;13,906;14,873;NA;NA;NA;NA;NA
1196;Veiligheid en Justitie;Deelprojectleider schaal 09;5,889;5,889;5,889;5,778;7,25;7,25;7,25;6,361;5,889;5,889;4,889;2,889;3;3,667;3;5;5;5;6;5;NA;NA;NA;NA;NA
1197;Veiligheid en Justitie;Deelprojectleider schaal 10;15,39;13,39;10,667;10,667;8,667;10,667;13,334;13,334;11,723;11,723;11,056;12,056;10,278;10,278;9,167;10,056;9,945;8,945;8,945;7,945;NA;NA;NA;NA;NA
1198;Veiligheid en Justitie;Deelprojectleider schaal 11;15,111;15,111;19,278;18,278;15,167;16,167;15,167;15,167;14,167;13,167;12,167;12,167;12,889;12,889;13,889;15,889;13,889;13,889;12,889;12,889;NA;NA;NA;NA;NA
1199;Veiligheid en Justitie;Expert Informatievoorziening schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;8,75;8,75;11;30,111;31,333;31,666;28,666;NA;NA;NA;NA;NA
1200;Veiligheid en Justitie;Expert Informatievoorziening schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,278;10,278;10,278;10,278;12,278;12,167;14,278;15,278;NA;NA;NA;NA;NA
1201;Veiligheid en Justitie;Expert Informatievoorziening schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;2;2;2;2;NA;NA;NA;NA;NA
1202;Veiligheid en Justitie;Forensisch Therapeutisch Werker schaal07;852,391;832,64;813,584;795,223;799,769;780,019;762,574;753,601;760,109;754,331;731,468;721,824;689,596;693,739;678,988;671,759;664,703;659,563;678,958;681,972;NA;NA;NA;NA;NA
1203;Veiligheid en Justitie;Forensisch Therapeutisch Werker schaal08;635,076;639,576;637,798;629,964;614,518;618,434;616,463;624,908;626,215;615,86;608,185;604,802;607,066;610,3;610,101;608,793;611,575;603,702;603,14;612,503;NA;NA;NA;NA;NA
1204;Veiligheid en Justitie;Forensisch Therapeutisch Werker schaal09;100,061;102,061;99,728;99,395;100,95;100,839;101,144;107,005;110,616;109,894;107,977;100,059;90,641;86,085;88,252;94,364;89,364;91,698;86,365;81,809;NA;NA;NA;NA;NA
1205;Veiligheid en Justitie;geen FGR;6581,809;6588,612;6538,576;6465,407;6526,349;6504,478;6534,942;6541,898;6469,449;4248,642;4231,136;4107,657;3836,997;3831,794;3790,494;3819,258;3794,74;3803,958;3812,97;3826,211;NA;NA;NA;NA;NA
1206;Veiligheid en Justitie;Geestelijk Verzorger schaal 12;143,249;140,416;141,305;140,75;137,196;135,835;134,279;131,833;131,166;130,578;132,466;129,112;128,944;128,958;126,763;124,248;122,628;122,711;121,351;122,157;NA;NA;NA;NA;NA
1207;Veiligheid en Justitie;Inrichtingswerker schaal 06;1802,893;1787,644;1772,421;1748,738;1672,585;1624;1634,528;1582,055;1533,577;1490,462;1473,225;1433,399;1429,993;1405,626;1388,241;1357,402;1325,407;1352,629;1401,376;1404,099;NA;NA;NA;NA;NA
1208;Veiligheid en Justitie;Inrichtingswerker schaal 07;1720,082;1710,635;1697,412;1679,661;1681,965;1638,296;1622,353;1580,095;1543,502;1543,19;1541,694;1519,911;1505,175;1494,467;1458,365;1418,407;1386,681;1356,117;1331,144;1321,224;NA;NA;NA;NA;NA
1209;Veiligheid en Justitie;Inspecteur/Medewerker Toezicht schaal 08;0,222;NA;NA;NA;7,916;7,916;8,916;8,916;8,999;8,888;8,888;8,888;8,888;8,888;10,972;9,972;11,5;11,5;12,333;13,333;NA;NA;NA;NA;NA
1210;Veiligheid en Justitie;Inspecteur/Medewerker Toezicht schaal 09;2,778;2,778;2,778;2,778;2,778;3,778;3,778;3,778;3,778;3;3;3;3;3;3;3;2;2;4,444;6,444;NA;NA;NA;NA;NA
